addrcode,predicted,actual
100101,58.7682404778841,61.1396429444852
100102,84.4000679240504,37.9768686345589
100103,83.9920333250603,64.6678424456203
100104,81.6911802074403,75.7796560769456
100105,95.098938977666,54.8780487804878
100106,82.6483776382483,63.5593220338984
100107,73.274230167571,66.9423114786375
100108,79.5380866372782,85.3374709076803
100109,64.942823586426,84.1167738743196
100110,85.7528535190069,60.1719197707735
100111,73.5514370392735,61.2848689771766
100112,64.8490977733008,63.6729222520107
100201,64.8296414885598,106.779418088004
100202,73.3914609758,67.2413793103449
100203,63.1640073653589,94.2996397541853
100204,94.0242907039477,92.28740936058
100301,55.4521325824005,70.7251327764285
100302,54.9493480641467,93.5307872174591
100303,54.2218870530291,48.7362575087839
100304,54.1785743184406,53.3873343151694
100305,56.5705772881734,61.2763413540577
100306,55.5285326988186,53.344040380865
100307,55.3805635286821,52.1529820807703
100401,88.915150977887,63.6302746148694
100402,73.9468221094424,36.3188673437981
100403,70.3747476025066,44.9017773620206
100404,65.0767382566361,99.9310820124052
100405,80.3703311016608,70.8241353936718
100502,63.7282481062171,72.2514726580826
100508,61.5040198170073,46.0421649299885
100601,66.5998618914977,100.202643062272
100608,61.8006165447283,133.470679125892
100701,80.6276039266441,63.4381195128858
100702,64.4632286019376,85.268267086449
100703,59.127106969799,138.636738735765
100704,63.9656139936878,59.1553924522101
100801,102.235610977982,84.0968997113091
100802,84.9068457155878,72.662462297779
100803,85.4988625012831,80.5547058223718
100804,87.4196981684962,61.2046181666435
100805,83.5943408163474,56.739551619153
101001,61.0450203059238,72.2401675971888
101002,55.9920616319351,79.8826582421302
101102,61.5257996998738,62.2471675299668
101103,55.3459765785377,55.5447910611639
101104,55.0428327206174,70.8980418636057
101105,55.6049460196823,37.0762711864407
101106,54.3317910213943,47.6847785167524
101203,66.3360983087919,73.0656978998714
101204,64.8278427681881,88.3016646499002
101301,82.8587883405193,48.1770833333333
101302,88.6371922516369,68.4708183893055
101303,91.2778014228239,59.4635627530365
101401,68.4676415431191,95.2816842806025
101501,77.2016988782415,66.3811563169165
101502,90.5666856798258,42.5431340108721
101503,94.021416477073,75.3321462813314
101504,77.0004085768371,228.444236176195
101505,74.3410390941951,64.6026328620185
101506,73.0645596773346,61.20020400068
101507,74.7968555074538,45.7278877474317
101601,83.6619655775593,91.9474175705767
101602,72.4978536875779,75.4178556869141
101701,63.5220760292848,152.874841168996
101702,58.9560238231515,75.6332082551595
101704,67.3875519237703,93.196405648267
101801,81.9695612007418,67.3154313309432
101802,82.5880685624739,83.7081459270365
101803,74.4758315231094,68.8475007959249
101804,74.6122284020001,54.0172015942942
101901,69.8951613134682,50.656660412758
101902,61.2832647771432,89.9251949705554
101904,58.7966368066819,85.2293246659444
101905,57.414178938287,62.255608149825
101907,58.9370461639836,52.0788867070776
102004,76.0267839382402,75.0660581311555
102005,80.258693695514,77.1152719084488
102006,64.6355635961269,113.552728419725
102007,69.5945724476681,76.2968970592653
102009,66.6533520422449,107.204944948812
102105,55.1590107723165,69.9631772751184
102107,58.3988681642736,62.8982059345924
102201,65.2140723536715,62.6695104931933
102202,70.4707487263375,55.8243394119836
102206,64.2866184243527,64.6420295157946
102207,65.9933282052772,94.16592140565
102208,61.5605027940686,77.4021352313168
102209,69.6104289160993,75.5817808128356
102210,69.7697161212326,59.8434862666871
102302,61.3768732925906,47.0567344402024
102303,62.2571097596017,46.6041786668063
102401,66.0465045655424,104.129263913824
102402,66.721483787865,76.4630328329453
102501,67.3882228972252,135.056756980694
102502,69.0891954292793,101.762027321323
102503,68.7946172589715,99.8476010300068
102504,69.6402145767049,109.274527594777
102601,81.353482132416,99.8660923156349
102701,66.6804740324187,99.8823225510175
102801,83.9599551785942,43.2562935392199
102802,75.8010435240309,63.1199278629395
102803,66.1680983117902,64.5883130753191
102902,66.6749499006872,31.1526479750779
103001,61.4509942646181,135.932056740818
103002,67.0725620609952,60.3040119611264
103003,66.2309590043003,103.717395769152
103004,64.2877263570447,118.345093008339
103005,59.5529610491797,101.60739568585
103101,76.7258614373592,83.8886711093689
103102,84.4805085877278,51.0015522211546
103103,69.3590044505661,76.7013145018382
103201,60.0894832335003,94.737095531587
103203,59.1127559161643,61.3758417867189
103301,71.1614215807716,87.0582120582121
103302,64.6903400262084,82.1482201218974
103303,65.4157897457406,57.9869635147719
103401,63.2247396447829,108.920650566782
103501,64.9561841471101,70.0847412460694
103502,77.5056221707459,56.2176748369687
103503,63.3603853701269,75.7458306571283
103504,66.4692385649681,106.169702103628
103602,63.9006596221276,77.5008752665584
103604,68.1744953438348,37.1833321142077
103605,56.8359831595012,20.8055925432756
103701,78.0532975108857,72.5156391024245
103702,67.635332126699,91.743119266055
103703,82.4071206187645,73.4303422258152
103704,66.2131372788734,91.3854027050079
103801,65.4949766523221,117.636975294092
103802,61.9291073541984,74.831899356518
103901,61.1463192096631,153.274500696702
103902,67.5134548967013,85.9738699504431
103903,65.7842140013848,171.789436495319
104001,64.3858049777496,134.912383029442
104003,58.4900905856942,54.3937211266206
104004,61.8652634277204,56.7031959983199
104101,62.4130999446624,68.5214339174646
104102,62.6701556895738,70.1217341781163
104201,62.6780011825638,36.7614322966355
104202,58.1869472651547,33.5142920452028
104203,67.1979389709611,43.7802813612749
104301,60.4692491323182,84.2905184085251
104302,61.0979159770153,22.7937468482098
104401,60.0777755220277,99.1766861089469
104501,63.4775960788184,244.974874371859
104502,67.4031187275864,57.1198712791633
104503,69.2853779026577,72.7553141554348
104504,66.1535374136209,72.9150506416081
104601,57.2611970973585,53.9601243826596
104602,54.8035971840267,45.6033676333022
104603,61.2829363461254,50.4021050290924
104604,55.782724662493,68.4237202230107
104605,55.4672902431309,49.408320117116
104701,62.8641318643496,67.8091346728536
104801,55.8212184774749,72.0824304603547
104802,56.9702344706167,45.2267670097871
104901,62.9149195912732,63.6160305063617
104902,59.4487946831845,47.7194038837875
105001,59.3301173823806,90.4457885304659
800101,63.4031887250722,87.68716516324
800102,62.5624658242367,77.1001150747986
800103,68.8999041864488,68.4048219792543
800106,54.0050825281551,37.9112143818027
800107,54.5210563191859,73.2330018812147
800108,54.3698480168936,61.3685179502915
800112,54.2832760692631,35.5685741186316
800113,54.5400810210187,41.2591687041565
800114,54.9212652906937,55.8547775782965
800115,55.1845721915056,63.5668880794229
800116,53.991979703884,72.4569492801355
800118,56.0917442452228,68.1673144978825
800119,54.1186656429236,17.5406203840473
800120,54.4739415223654,49.9547042836806
800121,54.1477840335781,60.8228980322003
800122,54.1561284851942,53.6534351839222
800201,54.0058412876856,70.906512490455
800202,54.0161814411716,52.1235521235521
800203,54.3510208422036,75.9799689172854
800204,53.8745892513,61.2401122735391
800205,54.0612365651608,81.87967248131
800301,53.8536837564817,77.4278215223097
800302,53.8266159620751,88.3602378929481
800303,54.1200134171301,58.9415600702283
800304,53.8663811685982,63.5616438356164
800305,54.068894351882,64.1025641025641
800401,54.2460742601543,72.391412880679
800403,53.8927936300913,53.8428137212332
800404,54.0745878772472,47.4769397721107
800405,54.1774055331161,33.2438307121852
800406,53.8614583633498,62.6506024096386
800407,53.9724909595032,40.8777969018933
800409,53.8733605608698,69.1031941031942
800410,53.9569763070113,60.3795284646348
800415,53.9600256787205,31.6344463971881
800416,54.2379078873583,54.9450549450549
800501,53.9001906337473,103.184486746131
800502,53.770669946849,93.8628158844765
800503,53.7618840815569,74.4992672203225
800504,53.8080018592947,71.2105798575788
800505,53.882355730375,40.211108318673
800601,54.1018059260424,42.0075171346451
800603,53.9278726400416,46.1538461538462
800604,53.8557438849182,56.497175141243
800605,53.8928553023374,43.3682688832671
800606,54.015090259627,20.4359673024523
800607,53.9445293479546,42.288003561095
800610,53.8783890502671,53.9568345323741
800611,53.8737372972021,41.117255068765
800612,53.9757260506911,50.1646026022887
800613,53.9880825258329,38.2939389937937
800701,54.0231995906634,24.4421666798076
800702,54.1031923065131,31.2760633861551
800703,54.193191996678,40.127300401273
800704,53.7626300587247,22.8679042238364
800705,53.8404502872031,17.4689440993789
800706,53.8500381548109,26.6367587270434
800707,53.8724338734839,30.467163168585
800708,54.0939814185486,17.799532762265
800709,54.0410503325962,42.3092670943088
800710,53.9768945260792,36.8007850834151
800711,53.9248385998602,27.4641440341776
800801,55.588843590522,21.8878248974008
800802,54.0846154507579,29.9504665361133
800803,54.0813027117345,37.9229871645274
800804,54.0488745018766,38.1372942593336
800806,54.0178105352759,33.5232986925914
800807,54.4128182338338,37.2714486638537
800809,54.1257453932038,48.2064369771728
800810,54.0040062971048,61.2890470541716
800811,53.8871028340343,26.6914239294418
800813,54.4858867237555,53.932584269663
800901,60.1899415345133,43.4668932609974
800902,54.6971314064325,51.9343670028602
800903,54.4756140526052,52.6793823796549
800904,54.1145533162936,37.9119276757072
800905,53.9179156341623,36.1757105943152
800906,53.8950337866425,41.5863677857794
800907,53.9136615883957,51.063829787234
800908,54.0459888268787,34.1494845360825
800909,54.0210095964554,47.4410580793559
800910,53.7397155339297,42.2322775263952
800911,53.8614829401314,65.3221197027843
800912,54.0797742965234,66.6243654822335
800913,53.9187436421078,49.5189586870402
801001,53.9399637303402,97.436797752809
801002,53.973339517854,92.6695972436735
801003,53.8852771106116,112.280701754386
801101,54.0822276487754,39.5946580766391
801102,53.8554339226548,12.4555160142349
801103,53.9179614502672,17.2099615306742
801104,53.8690202221432,50.3561778432817
801105,53.97396999726,39.8307194423699
801106,53.8940850774098,9.86301369863011
801107,53.8598275354209,27.402437872059
801202,54.0576807410085,7.14158186038208
801203,53.9448100526565,28.6217525319243
801204,53.8679544130703,11.2994350282486
801205,54.1379541510402,19.7076695680735
801206,53.9223738544919,11.6595413913719
801207,54.0238622466031,13.1199160325374
801208,54.1243592297745,24.0673886883273
801209,53.8381694007075,54.6991546494282
801210,54.4759067170067,27.7808645405045
801211,54.0968379376621,46.5657741559953
801212,54.2046984972535,19.8685618217943
801213,53.817380816725,18.8146754468485
801214,53.9780050941453,48.1442577030812
801215,53.9875367550161,16.3185378590078
801216,54.0181794315451,52.3560209424084
801217,53.8817072848976,22.5733634311512
801218,53.9372792377917,36.2976406533576
801301,54.1030734740226,29.5230885692657
801303,54.3397312371623,28.0238654854457
801304,53.9643306252631,29.1088222122705
801305,53.913384550102,46.0613631040675
801306,54.2047716818699,37.0503167204494
801401,54.4302733282147,44.5448676565526
