addrcode,predicted,actual
100101,83.2462225398336,61.1396429444852
100102,79.2769464708832,37.9768686345589
100103,65.8303206270744,64.6678424456203
100104,76.0569727393195,75.7796560769456
100105,64.1431062580341,54.8780487804878
100106,82.1330843307411,63.5593220338984
100107,75.8268640511074,66.9423114786375
100108,73.2726617689596,85.3374709076803
100109,73.6056465718889,84.1167738743196
100110,64.1990221387597,60.1719197707735
100111,74.842182464518,61.2848689771766
100112,81.488287183393,63.6729222520107
100201,76.8321265966205,106.779418088004
100202,80.6965081499415,67.2413793103449
100203,82.0687098602674,94.2996397541853
100204,72.816480431215,92.28740936058
100301,78.0380254971002,70.7251327764285
100302,76.0435260830858,93.5307872174591
100303,71.849885539532,48.7362575087839
100304,74.8856706788712,53.3873343151694
100305,71.7708963588755,61.2763413540577
100306,73.9637476565833,53.344040380865
100307,73.7020834508658,52.1529820807703
100401,69.6052591802533,63.6302746148694
100402,82.6629829991303,36.3188673437981
100403,72.8214772846172,44.9017773620206
100404,64.2308531020254,99.9310820124052
100405,69.6808698799309,70.8241353936718
100502,75.5940812442699,72.2514726580826
100508,79.4006911154384,46.0421649299885
100601,79.4890075385528,100.202643062272
100608,83.8425178937819,133.470679125892
100701,78.8217912990742,63.4381195128858
100702,73.7460861109201,85.268267086449
100703,80.8438209262038,138.636738735765
100704,78.1952795150388,59.1553924522101
100801,72.9448891554934,84.0968997113091
100802,86.8075509458307,72.662462297779
100803,75.5919875894368,80.5547058223718
100804,67.5746479335204,61.2046181666435
100805,74.9482926777691,56.739551619153
101001,74.2896974670455,72.2401675971888
101002,69.1111451073113,79.8826582421302
101102,75.4713422275548,62.2471675299668
101103,73.9281727619175,55.5447910611639
101104,72.3847028808512,70.8980418636057
101105,74.2394438857191,37.0762711864407
101106,74.0823101305237,47.6847785167524
101203,78.2442962538157,73.0656978998714
101204,76.3639229121617,88.3016646499002
101301,75.5593860489743,48.1770833333333
101302,81.9806615922085,68.4708183893055
101303,64.6996310971346,59.4635627530365
101401,81.1994619924608,95.2816842806025
101501,89.4205176762678,66.3811563169165
101502,69.1081768233205,42.5431340108721
101503,68.4650108073789,75.3321462813314
101504,73.9308356266998,228.444236176195
101505,70.2390789250646,64.6026328620185
101506,76.385068833049,61.20020400068
101507,50.7348939327113,45.7278877474317
101601,85.9213605874508,91.9474175705767
101602,76.581443821045,75.4178556869141
101701,78.9204193028225,152.874841168996
101702,77.5469183628426,75.6332082551595
101704,88.5606106371785,93.196405648267
101801,52.856259148696,67.3154313309432
101802,66.8544801508446,83.7081459270365
101803,69.4468667374379,68.8475007959249
101804,73.5071947588296,54.0172015942942
101901,96.3939040509193,50.656660412758
101902,82.585623140982,89.9251949705554
101904,75.374049382579,85.2293246659444
101905,78.7851610426507,62.255608149825
101907,67.1109618054437,52.0788867070776
102004,81.9616332994755,75.0660581311555
102005,83.757172985601,77.1152719084488
102006,84.3516855897458,113.552728419725
102007,84.3246965037328,76.2968970592653
102009,81.6385270626785,107.204944948812
102105,78.7971895216221,69.9631772751184
102107,73.1585613376839,62.8982059345924
102201,71.9546573168635,62.6695104931933
102202,74.6275024916557,55.8243394119836
102206,80.8834201817479,64.6420295157946
102207,69.0355448824284,94.16592140565
102208,71.2228911558041,77.4021352313168
102209,72.6764132787025,75.5817808128356
102210,71.4900453563368,59.8434862666871
102302,68.2452298264262,47.0567344402024
102303,63.3469399588325,46.6041786668063
102401,80.5431387373697,104.129263913824
102402,73.4071383029664,76.4630328329453
102501,77.565746552038,135.056756980694
102502,74.705801362484,101.762027321323
102503,77.2511287386493,99.8476010300068
102504,73.6379457340807,109.274527594777
102601,76.2778547102033,99.8660923156349
102701,79.9921535581471,99.8823225510175
102801,80.5828956248765,43.2562935392199
102802,78.1495458358184,63.1199278629395
102803,78.8739651134431,64.5883130753191
102902,80.9835888443777,31.1526479750779
103001,79.854317998835,135.932056740818
103002,79.8821050277573,60.3040119611264
103003,77.9386270528156,103.717395769152
103004,82.4448336102622,118.345093008339
103005,74.2717803946803,101.60739568585
103101,81.0596886543838,83.8886711093689
103102,77.3315831647229,51.0015522211546
103103,82.4814869479736,76.7013145018382
103201,76.7834375196499,94.737095531587
103203,76.4048064096253,61.3758417867189
103301,81.5429124355685,87.0582120582121
103302,84.51006874826,82.1482201218974
103303,80.0551667271954,57.9869635147719
103401,81.6715995792618,108.920650566782
103501,82.1422661849045,70.0847412460694
103502,79.895109284526,56.2176748369687
103503,83.2301094121716,75.7458306571283
103504,79.1444039310186,106.169702103628
103602,68.8344214626804,77.5008752665584
103604,68.2486433019536,37.1833321142077
103605,77.6291698840114,20.8055925432756
103701,77.609673102931,72.5156391024245
103702,74.5540355854578,91.743119266055
103703,62.6848410849118,73.4303422258152
103704,75.5150096048013,91.3854027050079
103801,84.1345457611867,117.636975294092
103802,81.1492322544034,74.831899356518
103901,77.672732550681,153.274500696702
103902,83.0836053843886,85.9738699504431
103903,77.4464185728043,171.789436495319
104001,77.3936346934615,134.912383029442
104003,66.1296327936148,54.3937211266206
104004,80.1322832770103,56.7031959983199
