addrcode,predicted,actual
810103,72.7123843806096,108.458591217212
810105,92.7584688221018,128.902893153824
810106,74.1006664735082,171.795637884673
810111,94.7723403398372,149.770759042282
810115,124.500976756461,146.543712917292
810116,186.521626819189,202.802074463968
810117,52.1724313962147,94.0991962360321
810118,90.1209238329661,133.065986146555
810201,81.6406014854402,34.0136054421769
810202,-8.11613137367102,17.1057133082449
810203,22.7248082498649,20.5050723073603
810204,56.9644593522205,43.4201736806947
810205,54.6114203868562,14.8667303812254
810206,49.5689361372394,13.6054421768707
810303,79.1533648516855,77.1084337349397
810304,39.2266701648461,39.344262295082
810305,62.4278706035846,36.9970710652073
810401,61.7805005269621,47.3644003055768
810402,57.2900946661822,80.2097794231066
810403,85.1730033729292,61.4083656314492
810404,48.9060482366431,47.3449684366877
810405,81.9697746362533,92.151584178919
810406,81.2327177878735,41.3844996237773
810407,65.9669747926761,58.7674714104193
810501,12.1079845948021,21.8693543786251
810503,43.0864500680124,40.4203718674212
810504,65.9796241851647,63.173007896626
810505,46.4524150521628,95.9010054137664
810506,24.8392988618868,34.8712446351931
810507,37.6186429700094,36.7816091954023
810508,22.7593080471561,30.6670074111935
810509,93.4759029014209,53.4230312623665
810601,61.7672573112008,16.6362563056778
810602,28.6396392703655,9.2980009298001
810603,57.1757983422027,36.7550538199003
810604,27.7646536923379,25.5406095692151
810701,67.6253140424145,30.126963632451
810702,84.3087716221138,47.8311067128484
810703,39.3212388641231,56.4402338238259
810704,22.9715603748485,23.1719876416066
810801,17.933436496175,32.8542094455852
810803,50.6356605355242,29.0822921154675
810804,14.3585395860481,20.7864195392344
810805,18.1520449310746,23.2738557020946
810806,31.4097258159865,11.6414435389988
810807,-2.2224762382527,19.1815856777493
810808,65.2994523557492,18.8781014023732
