addrcode,predicted,actual
800101,59.7081920232095,87.68716516324
800102,61.6958670700657,77.1001150747986
800103,60.6994953999462,68.4048219792543
800106,52.6674012888034,37.9112143818027
800107,60.0733437159459,73.2330018812147
800108,68.5254515404239,61.3685179502915
800112,59.6837416647076,35.5685741186316
800113,54.3452748222332,41.2591687041565
800114,42.324040256872,55.8547775782965
800115,54.8319689012999,63.5668880794229
800116,59.3766626789913,72.4569492801355
800118,56.0934392636301,68.1673144978825
800119,37.2692536750761,17.5406203840473
800120,51.338564023838,49.9547042836806
800121,51.2693317066699,60.8228980322003
800122,48.0138943134322,53.6534351839222
800201,48.3103936173438,70.906512490455
800202,62.1533748585542,52.1235521235521
800203,58.9468189631392,75.9799689172854
800204,52.5272542633627,61.2401122735391
800205,62.998065366681,81.87967248131
800301,40.6381700386809,77.4278215223097
800302,48.0249245016506,88.3602378929481
800303,50.2673044301834,58.9415600702283
800304,49.3056149481011,63.5616438356164
800305,42.0199272319931,64.1025641025641
800401,48.5391412053834,72.391412880679
800403,45.3350109283277,53.8428137212332
800404,50.1510024713725,47.4769397721107
800405,45.1132090762907,33.2438307121852
800406,47.9548988493076,62.6506024096386
800407,40.4551319101615,40.8777969018933
800409,49.2268624872676,69.1031941031942
800410,53.2093142505875,60.3795284646348
800415,55.635676302235,31.6344463971881
800416,60.5019483704703,54.9450549450549
800501,50.9400380819987,103.184486746131
800502,53.44279784471,93.8628158844765
800503,61.8208747056983,74.4992672203225
800504,60.7146751336289,71.2105798575788
800505,47.896923140808,40.211108318673
800601,56.3855392274048,42.0075171346451
800603,45.1211722326163,46.1538461538462
800604,46.619129578793,56.497175141243
800605,37.6552162380811,43.3682688832671
800606,35.6779591181138,20.4359673024523
800607,37.5149225003535,42.288003561095
800610,31.6738370976417,53.9568345323741
800611,42.7139109873396,41.117255068765
800612,43.2480372517036,50.1646026022887
800613,46.5996028058795,38.2939389937937
800701,47.8347228641094,24.4421666798076
800702,66.3963682725333,31.2760633861551
800703,49.006845279155,40.127300401273
800704,51.5700354500064,22.8679042238364
800705,44.7606970265977,17.4689440993789
800706,46.1917901311284,26.6367587270434
800707,48.8610019827218,30.467163168585
800708,41.0297716009692,17.799532762265
800709,45.0343972049749,42.3092670943088
800710,41.1667590133925,36.8007850834151
800711,52.31136490479,27.4641440341776
800801,45.9798645087626,21.8878248974008
800802,50.3936370496398,29.9504665361133
800803,46.433808503668,37.9229871645274
800804,51.9467078927897,38.1372942593336
800806,52.9315614059697,33.5232986925914
800807,48.5874156111461,37.2714486638537
800809,47.0753230843141,48.2064369771728
800810,59.9917653433183,61.2890470541716
800811,37.1948771295632,26.6914239294418
800813,50.7048013905433,53.932584269663
800901,43.7376650704262,43.4668932609974
800902,67.1079428534226,51.9343670028602
800903,46.6983196073311,52.6793823796549
800904,39.6787265851808,37.9119276757072
800905,55.0683288283398,36.1757105943152
800906,46.7716476242395,41.5863677857794
800907,48.0185860159614,51.063829787234
800908,44.2629409852989,34.1494845360825
800909,46.6800696695666,47.4410580793559
800910,49.5277730874668,42.2322775263952
800911,54.3049035197419,65.3221197027843
800912,51.1740901457444,66.6243654822335
800913,47.8594358955895,49.5189586870402
801001,46.1030893306544,97.436797752809
801002,52.8957344253686,92.6695972436735
801003,47.8166727273364,112.280701754386
801101,49.901124124585,39.5946580766391
801102,51.0734407085313,12.4555160142349
801103,44.9403464189901,17.2099615306742
801104,49.2442695335307,50.3561778432817
801105,47.2629660009664,39.8307194423699
801106,51.701583649463,9.86301369863011
801107,45.3273585398454,27.402437872059
801202,36.8786778443997,7.14158186038208
801203,36.6969536574977,28.6217525319243
801204,34.0129112727622,11.2994350282486
801205,35.8571433867274,19.7076695680735
801206,40.9764390963148,11.6595413913719
801207,27.5799979081212,13.1199160325374
801208,36.7571804019677,24.0673886883273
801209,45.8242850232933,54.6991546494282
801210,44.2387420752821,27.7808645405045
801211,20.5146528797705,46.5657741559953
801212,33.3596223582391,19.8685618217943
801213,40.9284508083578,18.8146754468485
801214,52.7101086557102,48.1442577030812
801215,24.1720612469143,16.3185378590078
801216,24.6457604684169,52.3560209424084
801217,15.4836394165943,22.5733634311512
801218,35.2493354456704,36.2976406533576
801301,40.1745420781044,29.5230885692657
801303,42.7945085346248,28.0238654854457
801304,40.4386854077073,29.1088222122705
801305,50.8653204868901,46.0613631040675
