addrcode,predicted,actual
100101,61.3917630600421,61.1396429444852
100102,64.6215683024775,37.9768686345589
100103,64.2075515077077,64.6678424456203
100104,76.4028652083941,75.7796560769456
100105,89.8068003077224,54.8780487804878
100106,69.0537078941986,63.5593220338984
100107,68.8647462831006,66.9423114786375
100108,53.8299105949624,85.3374709076803
100109,67.17062608791,84.1167738743196
100110,63.3794937299814,60.1719197707735
100111,67.7774021948,61.2848689771766
100112,74.0380984420543,63.6729222520107
100201,60.6431574050869,106.779418088004
100202,72.4013795258917,67.2413793103449
100203,64.3020454124581,94.2996397541853
100204,65.6107563057503,92.28740936058
100301,55.1728557382566,70.7251327764285
100302,52.5791900826145,93.5307872174591
100303,51.3145178902949,48.7362575087839
100304,52.9275407273691,53.3873343151694
100305,60.013185153193,61.2763413540577
100306,53.5969466208722,53.344040380865
100307,51.5336598437977,52.1529820807703
100401,61.282008160633,63.6302746148694
100402,76.836222741201,36.3188673437981
100403,65.4845792938669,44.9017773620206
100404,83.6899118820872,99.9310820124052
100405,61.375569265137,70.8241353936718
100502,81.0638897202176,72.2514726580826
100508,78.7775710367255,46.0421649299885
100601,95.256204375288,100.202643062272
100608,91.4890691832692,133.470679125892
100701,89.6476645400985,63.4381195128858
100702,68.9214549946875,85.268267086449
100703,60.0187410427218,138.636738735765
100704,63.0426137838211,59.1553924522101
100801,100.818233743495,84.0968997113091
100802,104.716201968591,72.662462297779
100803,98.1555627835264,80.5547058223718
100804,64.3001791602587,61.2046181666435
100805,71.3943028100446,56.739551619153
101001,76.6105089713547,72.2401675971888
101002,53.6334385204931,79.8826582421302
101102,51.8076263933342,62.2471675299668
101103,61.5876842744435,55.5447910611639
101104,55.8471919103286,70.8980418636057
101105,54.1386320581677,37.0762711864407
101106,51.6134875783921,47.6847785167524
101203,72.8513099525629,73.0656978998714
101204,58.1469046283346,88.3016646499002
101301,68.0385408384912,48.1770833333333
101302,87.7016822024956,68.4708183893055
101303,54.2448994511297,59.4635627530365
101401,75.001317482871,95.2816842806025
101501,73.2426730507494,66.3811563169165
101502,59.6013018681939,42.5431340108721
101503,66.940780011861,75.3321462813314
101504,73.2247802111623,228.444236176195
101505,65.0433123582198,64.6026328620185
101506,72.0027362814806,61.20020400068
101507,53.6656219869625,45.7278877474317
101601,63.3553863188226,91.9474175705767
101602,61.1558129614083,75.4178556869141
101701,89.2312643506051,152.874841168996
101702,75.9285032989389,75.6332082551595
101704,104.472551603884,93.196405648267
101801,59.3458954148922,67.3154313309432
101802,68.8845130859358,83.7081459270365
101803,66.7610884098312,68.8475007959249
101804,58.7027082220367,54.0172015942942
101901,94.2238395464764,50.656660412758
101902,70.242645463618,89.9251949705554
101904,60.5498833998826,85.2293246659444
101905,56.7263221563126,62.255608149825
101907,53.6133103488447,52.0788867070776
102004,69.5600905941923,75.0660581311555
102005,74.439101117858,77.1152719084488
102006,63.6499109093208,113.552728419725
102007,84.1702745813925,76.2968970592653
102009,78.8819546871842,107.204944948812
102105,53.4646900351075,69.9631772751184
102107,58.0380297554632,62.8982059345924
102201,73.3579169333484,62.6695104931933
102202,64.4270628584986,55.8243394119836
102206,67.5788723125676,64.6420295157946
102207,77.4546448955498,94.16592140565
102208,66.9094688703281,77.4021352313168
102209,70.2101070684137,75.5817808128356
102210,72.7286002176949,59.8434862666871
102302,65.9938531759794,47.0567344402024
