addrcode,predicted,actual
100101,69.5019018932979,61.1396429444852
100102,83.3422735130597,37.9768686345589
100103,70.8743002409786,64.6678424456203
100104,78.748305618183,75.7796560769456
100105,78.998521650027,54.8780487804878
100106,73.6753098563738,63.5593220338984
100107,78.517277068479,66.9423114786375
100108,62.0870939254912,85.3374709076803
100109,64.1641381672407,84.1167738743196
100110,71.7356054815214,60.1719197707735
100111,71.4729260331311,61.2848689771766
100112,76.0649096212041,63.6729222520107
100201,64.6525333375255,106.779418088004
100202,77.6014884412611,67.2413793103449
100203,69.8322132996479,94.2996397541853
100204,71.4374956397691,92.28740936058
100301,61.469009322642,70.7251327764285
100302,54.4562362889107,93.5307872174591
100303,49.112620561901,48.7362575087839
100304,54.2031495577189,53.3873343151694
100305,64.2160821851259,61.2763413540577
100306,57.7591294021561,53.344040380865
100307,51.5604034976996,52.1529820807703
100401,70.5704572989368,63.6302746148694
100402,76.3111236494959,36.3188673437981
100403,63.5795377695028,44.9017773620206
100404,66.8453815916882,99.9310820124052
100405,70.2446055107699,70.8241353936718
100502,72.8634379245523,72.2514726580826
100508,73.6719583006762,46.0421649299885
100601,77.3080366393947,100.202643062272
100608,79.023724904801,133.470679125892
100701,82.498747923772,63.4381195128858
100702,60.6671090107446,85.268267086449
100703,63.8698009561086,138.636738735765
100704,63.1987353905039,59.1553924522101
100801,89.6150805584346,84.0968997113091
100802,94.413929057613,72.662462297779
100803,88.2545768082751,80.5547058223718
100804,69.6528154942232,61.2046181666435
100805,75.6284910874408,56.739551619153
101001,68.8118092969869,72.2401675971888
101002,51.3998017747416,79.8826582421302
101102,57.2464666159151,62.2471675299668
101103,55.5565842592831,55.5447910611639
101104,50.5570414282486,70.8980418636057
101105,53.716296640722,37.0762711864407
101106,50.7784541487114,47.6847785167524
101203,70.601920957354,73.0656978998714
101204,62.9570055302045,88.3016646499002
101301,76.616636244474,48.1770833333333
101302,91.8428567979479,68.4708183893055
101303,72.9193371916825,59.4635627530365
101401,72.9975425152688,95.2816842806025
101501,91.2316174389283,66.3811563169165
101502,74.7055846979154,42.5431340108721
101503,76.0267221891667,75.3321462813314
101504,70.7510035291801,228.444236176195
101505,71.6439374487947,64.6026328620185
101506,73.0432396934228,61.20020400068
101507,46.4654418296278,45.7278877474317
101601,106.318226423547,91.9474175705767
101602,74.3184617163712,75.4178556869141
101701,76.1229843410011,152.874841168996
101702,63.042512130031,75.6332082551595
101704,91.09876837705,93.196405648267
101801,62.3839750865531,67.3154313309432
101802,70.9291482138836,83.7081459270365
101803,71.8207889765447,68.8475007959249
101804,66.2116460897191,54.0172015942942
101901,133.760684720643,50.656660412758
101902,67.6951397489918,89.9251949705554
101904,60.6825359487389,85.2293246659444
101905,61.9019917124801,62.255608149825
101907,49.6900762495643,52.0788867070776
102004,83.976978189027,75.0660581311555
102005,87.1896219308708,77.1152719084488
102006,83.2428788594227,113.552728419725
102007,91.7185289409486,76.2968970592653
102009,74.8018796349731,107.204944948812
102105,60.0716389330751,69.9631772751184
102107,59.0946830610528,62.8982059345924
102201,70.9485876916558,62.6695104931933
102202,72.5329315490545,55.8243394119836
102206,78.277229018147,64.6420295157946
102207,72.9908183977168,94.16592140565
102208,62.6497384786022,77.4021352313168
102209,68.4047842220564,75.5817808128356
102210,82.0048250608628,59.8434862666871
102302,64.782127348554,47.0567344402024
102303,59.5208079128642,46.6041786668063
102401,74.6966814872049,104.129263913824
102402,68.5361774609529,76.4630328329453
102501,73.2923236849377,135.056756980694
102502,67.7630541989409,101.762027321323
102503,73.0564158647686,99.8476010300068
102504,69.7644165923194,109.274527594777
102601,82.9621671562841,99.8660923156349
102701,77.9224364052478,99.8823225510175
102801,92.5369317190626,43.2562935392199
102802,78.9916689008906,63.1199278629395
102803,71.6510775137567,64.5883130753191
102902,76.8588747945256,31.1526479750779
103001,71.2407860666445,135.932056740818
103002,75.5599533324055,60.3040119611264
103003,73.7356690319104,103.717395769152
103004,72.1887164521278,118.345093008339
103005,57.2088283901865,101.60739568585
103101,79.2948499376535,83.8886711093689
103102,86.8804084175363,51.0015522211546
103103,85.5232216433891,76.7013145018382
103201,63.8065955667494,94.737095531587
103203,61.6139421741058,61.3758417867189
103301,73.5542949502873,87.0582120582121
103302,81.0268147356819,82.1482201218974
103303,76.5280512153005,57.9869635147719
103401,74.0486948215073,108.920650566782
103501,85.5949237818003,70.0847412460694
103502,83.9183718492728,56.2176748369687
103503,79.9410588336146,75.7458306571283
103504,80.0768550669241,106.169702103628
103602,69.8108747305336,77.5008752665584
103604,74.6382878337072,37.1833321142077
103605,58.3106097867129,20.8055925432756
103701,70.7576858668405,72.5156391024245
103702,68.0139753370727,91.743119266055
103703,57.1706623741192,73.4303422258152
103704,61.0055304202886,91.3854027050079
103801,84.7186917569468,117.636975294092
103802,84.8817949814833,74.831899356518
103901,69.0262027985485,153.274500696702
103902,77.0367605316799,85.9738699504431
103903,67.9700962371394,171.789436495319
104001,78.3742709298829,134.912383029442
104003,56.4402141857329,54.3937211266206
104004,61.4558797804709,56.7031959983199
104101,74.0119576536001,68.5214339174646
104102,64.3024293036877,70.1217341781163
104201,66.0357428568275,36.7614322966355
104202,56.2197895042496,33.5142920452028
104203,64.2105509244242,43.7802813612749
104301,68.8005422230553,84.2905184085251
104302,73.0351100964315,22.7937468482098
104401,72.3413192379397,99.1766861089469
104501,73.0360833599172,244.974874371859
104502,82.8005769441945,57.1198712791633
104503,65.060356334169,72.7553141554348
104504,72.9668982989291,72.9150506416081
104601,61.4019593999313,53.9601243826596
104602,54.9133383181947,45.6033676333022
104603,66.022842280095,50.4021050290924
104604,58.922294695829,68.4237202230107
104605,45.8082054994277,49.408320117116
104701,69.0108294409277,67.8091346728536
104801,58.7204496176794,72.0824304603547
104802,60.0021930748257,45.2267670097871
104901,74.3399844949458,63.6160305063617
104902,76.8302446472923,47.7194038837875
105001,63.0066584519208,90.4457885304659
800101,73.204911753188,87.68716516324
800102,69.5848649387151,77.1001150747986
800103,75.7026417511551,68.4048219792543
800106,54.0982398587968,37.9112143818027
800107,58.871548995294,73.2330018812147
800108,59.1581676424732,61.3685179502915
800112,58.4267504878555,35.5685741186316
800113,53.469899570065,41.2591687041565
800114,50.1254797741773,55.8547775782965
800115,52.9978283411649,63.5668880794229
800116,54.7840752294815,72.4569492801355
800118,61.0626515282791,68.1673144978825
800119,44.9765748688504,17.5406203840473
800120,54.153914381695,49.9547042836806
800121,50.9184911079022,60.8228980322003
800122,51.9122250293978,53.6534351839222
800201,54.5581865982962,70.906512490455
800202,64.6179536119833,52.1235521235521
800203,57.5496320397934,75.9799689172854
800204,57.8957901833666,61.2401122735391
800205,57.0707727697571,81.87967248131
800301,53.3030350746351,77.4278215223097
800302,55.6261596520832,88.3602378929481
800303,56.7583531451139,58.9415600702283
800304,54.1121690036415,63.5616438356164
800305,50.6589679225856,64.1025641025641
800401,56.9430181746716,72.391412880679
800403,52.9962396906822,53.8428137212332
800404,52.7080340169749,47.4769397721107
800405,52.9207027297371,33.2438307121852
800406,54.4936688768406,62.6506024096386
800407,50.9968508962528,40.8777969018933
800409,52.4829844442774,69.1031941031942
