addrcode,predicted,actual
800101,70.3771441615815,87.68716516324
800102,70.4973996804621,77.1001150747986
800103,78.8132507949362,68.4048219792543
800106,51.7460258547074,37.9112143818027
800107,58.7227983171953,73.2330018812147
800108,67.8457974987133,61.3685179502915
800112,59.6701679851744,35.5685741186316
800113,55.3969341831671,41.2591687041565
800114,42.9760098022203,55.8547775782965
800115,55.985182073158,63.5668880794229
800116,58.6120112235302,72.4569492801355
800118,58.1133496885488,68.1673144978825
800119,37.1106809536113,17.5406203840473
800120,50.6277308732977,49.9547042836806
800121,50.0310417729677,60.8228980322003
800122,47.8546349722166,53.6534351839222
800201,47.8580670906761,70.906512490455
800202,60.3231741422205,52.1235521235521
800203,56.8179150106532,75.9799689172854
800204,51.9937130720812,61.2401122735391
800205,60.1558519314901,81.87967248131
800301,40.5893063001985,77.4278215223097
800302,47.4953335619901,88.3602378929481
800303,50.0645522633251,58.9415600702283
800304,48.495979486016,63.5616438356164
800305,42.1387275602033,64.1025641025641
800401,48.2707407841079,72.391412880679
800403,44.7346877271976,53.8428137212332
800404,49.559473179758,47.4769397721107
800405,44.844261557792,33.2438307121852
800406,47.3417827178044,62.6506024096386
800407,40.5113012806468,40.8777969018933
800409,48.7995809587469,69.1031941031942
800410,52.3032107337866,60.3795284646348
800415,55.1544363715551,31.6344463971881
800416,59.1519051928714,54.9450549450549
800501,50.32175708762,103.184486746131
800502,50.2685137791338,93.8628158844765
800503,61.557900249883,74.4992672203225
800504,59.4971262126078,71.2105798575788
800505,46.1175325471974,40.211108318673
800601,55.7472660202493,42.0075171346451
800603,44.0442030032004,46.1538461538462
800604,45.6263018364499,56.497175141243
800605,37.2701109596395,43.3682688832671
800606,35.5672053241109,20.4359673024523
800607,37.7664231422682,42.288003561095
800610,31.8346031092243,53.9568345323741
800611,42.8044539571543,41.117255068765
800612,43.065562084074,50.1646026022887
800613,46.866037586865,38.2939389937937
800701,47.2476242087543,24.4421666798076
800702,65.376600026399,31.2760633861551
800703,47.818189846052,40.127300401273
800704,50.4281332219087,22.8679042238364
800705,44.1226979487507,17.4689440993789
800706,45.6554959533876,26.6367587270434
800707,47.8750528020433,30.467163168585
800708,41.2032109690469,17.799532762265
800709,44.9500299693176,42.3092670943088
800710,41.1608985280393,36.8007850834151
800711,51.5190581743613,27.4641440341776
800801,47.9220984323863,21.8878248974008
800802,50.4214495700967,29.9504665361133
800803,45.8565245115828,37.9229871645274
800804,51.4024013649844,38.1372942593336
800806,52.2452183407724,33.5232986925914
800807,48.7176596052611,37.2714486638537
800809,46.1795152432314,48.2064369771728
800810,58.6563186903942,61.2890470541716
800811,37.2902725797072,26.6914239294418
800813,50.8905001665913,53.932584269663
800901,52.2480821765448,43.4668932609974
800902,65.7040585005178,51.9343670028602
800903,47.2009305336768,52.6793823796549
800904,40.0640328230198,37.9119276757072
800905,53.7297358243296,36.1757105943152
800906,46.153455242395,41.5863677857794
800907,47.160731786354,51.063829787234
800908,44.0465193657372,34.1494845360825
800909,47.038470135775,47.4410580793559
800910,47.0856938346786,42.2322775263952
800911,53.3484496667114,65.3221197027843
800912,50.5531821982713,66.6243654822335
800913,47.8774902673459,49.5189586870402
801001,46.0789493744232,97.436797752809
801002,53.6056436905427,92.6695972436735
801003,46.9843170027343,112.280701754386
801101,50.0530920278875,39.5946580766391
801102,49.8249730537426,12.4555160142349
801103,45.2374057059743,17.2099615306742
801104,49.3448248087703,50.3561778432817
801105,47.4303969490402,39.8307194423699
801106,51.1188063281516,9.86301369863011
801107,45.3707715895827,27.402437872059
801202,37.0429405792107,7.14158186038208
801203,36.8724192421918,28.6217525319243
801204,34.0619996389167,11.2994350282486
801205,36.9418678476579,19.7076695680735
801206,40.3680039727067,11.6595413913719
801207,28.5706229585997,13.1199160325374
801208,36.8517615797447,24.0673886883273
801209,45.7710196190706,54.6991546494282
801210,43.6669889312544,27.7808645405045
801211,21.5108504571766,46.5657741559953
801212,34.6863391207431,19.8685618217943
801213,39.7575822290122,18.8146754468485
801214,52.09518150682,48.1442577030812
801215,25.5491217577066,16.3185378590078
801216,25.2802592661925,52.3560209424084
801217,16.1797789690791,22.5733634311512
801218,34.8468189151391,36.2976406533576
801301,40.4951845400297,29.5230885692657
