addrcode,predicted,actual
810103,56.8618466535216,108.458591217212
810105,54.85087817702,128.902893153824
810106,49.2487493428315,171.795637884673
810111,52.2259635958409,149.770759042282
810115,66.5776335380988,146.543712917292
810116,79.6615833432038,202.802074463968
810117,61.0269254436661,94.0991962360321
810118,52.7081007543296,133.065986146555
810201,56.9763536306331,34.0136054421769
810202,53.0069186585838,17.1057133082449
810203,53.0659373963854,20.5050723073603
810204,51.2342476202413,43.4201736806947
810205,51.3046278383808,14.8667303812254
810206,49.5914828116475,13.6054421768707
810303,54.2964042219798,77.1084337349397
810304,54.6887059822421,39.344262295082
810305,66.2258432285129,36.9970710652073
810401,60.6872817563951,47.3644003055768
810402,48.9664118838921,80.2097794231066
810403,55.9159124645078,61.4083656314492
810404,51.6129343157154,47.3449684366877
810405,53.5305039916235,92.151584178919
810406,51.9477387410992,41.3844996237773
810407,49.9071121404918,58.7674714104193
810501,58.3244444955543,21.8693543786251
810503,52.3136030042231,40.4203718674212
810504,52.3847015321985,63.173007896626
810505,51.6286462227614,95.9010054137664
810506,56.5302295898292,34.8712446351931
810507,51.8887722484356,36.7816091954023
810508,50.2399457030033,30.6670074111935
810509,57.3558683630298,53.4230312623665
810601,53.8051143162917,16.6362563056778
810602,51.5836435749944,9.2980009298001
810603,53.0785587514073,36.7550538199003
810604,53.6605502263461,25.5406095692151
810701,58.815111354769,30.126963632451
810702,56.9192456757527,47.8311067128484
810703,52.4262106892544,56.4402338238259
810704,50.860011611621,23.1719876416066
810801,79.1557614928426,32.8542094455852
810803,54.618509629339,29.0822921154675
810804,67.7787437477029,20.7864195392344
810805,55.473650251088,23.2738557020946
810806,73.8321725297239,11.6414435389988
810807,58.7667459948975,19.1815856777493
810808,52.0808378450891,18.8781014023732
